Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,RiskCategory,LoanDecision
35,64991.0,17971,506.0,26,Female,PhD,San Francisco,Salaried,0,High Risk,Reject
57,78549.0,16216,532.0,27,Female,PhD,Houston,Salaried,1,High Risk,Reject
25,61311.0,5255,538.0,25,Male,Masters,San Francisco,Unemployed,0,High Risk,Reject
56,57195.0,12578,549.0,9,Female,Masters,New York,Unemployed,0,High Risk,Reject
57,52984.0,20812,605.0,23,Male,Masters,Houston,Unemployed,0,Low Risk,Approve
31,59742.0,18552,762.0,16,Male,PhD,New York,Salaried,1,Low Risk,Approve
49,44541.0,24987,535.0,15,Female,Bachelors,Chicago,Unemployed,0,High Risk,Reject
68,45850.0,18438,590.0,16,Female,Bachelors,San Francisco,Self-Employed,0,High Risk,Reject
55,56763.0,14192,338.0,0,Female,Masters,New York,Self-Employed,0,High Risk,Reject
50,42892.0,22731,482.0,20,Female,Masters,Houston,Unemployed,0,High Risk,Reject
40,44513.0,40042,329.0,21,Female,PhD,New York,Salaried,0,High Risk,Reject
32,50003.0,17461,687.0,4,Female,High School,New York,Self-Employed,1,Low Risk,Approve
50,67259.0,21111,442.0,35,Female,High School,Chicago,Salaried,0,High Risk,Reject
42,33010.0,26775,718.0,20,Male,PhD,New York,Self-Employed,0,Low Risk,Approve
34,61388.0,15427,373.0,8,Male,High School,New York,Unemployed,0,High Risk,Reject
50,61877.0,30182,354.0,26,Female,High School,Chicago,Unemployed,0,High Risk,Reject
19,37899.0,16738,321.0,17,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
31,24610.0,17510,727.0,34,Male,Bachelors,New York,Salaried,0,Low Risk,Reject
57,58396.0,21209,331.0,14,Male,Bachelors,San Francisco,Salaried,0,High Risk,Reject
57,52813.0,4228,638.0,29,Female,Masters,Chicago,Self-Employed,1,Low Risk,Approve
68,65066.0,30822,814.0,32,Male,Masters,Chicago,Self-Employed,1,Low Risk,Approve
56,39492.0,23314,811.0,35,Male,Masters,New York,Unemployed,0,Low Risk,Approve
68,61402.0,28983,369.0,39,Female,High School,San Francisco,Salaried,0,High Risk,Reject
23,65816.0,32904,387.0,29,Male,PhD,Houston,Self-Employed,0,High Risk,Reject
23,48570.0,14075,518.0,25,Male,PhD,San Francisco,Unemployed,0,High Risk,Reject
20,56254.0,45,569.0,20,Female,High School,Chicago,Unemployed,0,High Risk,Reject
24,55729.0,29171,377.0,36,Male,High School,San Francisco,Self-Employed,1,High Risk,Reject
68,37678.0,17709,309.0,30,Female,Masters,Houston,Unemployed,0,High Risk,Reject
25,57966.0,10935,767.0,16,Female,Masters,San Francisco,Self-Employed,1,Low Risk,Approve
59,74337.0,24610,635.0,16,Female,Bachelors,San Francisco,Salaried,1,Low Risk,Approve
69,50333.0,39708,485.0,33,Male,Masters,San Francisco,Unemployed,0,High Risk,Reject
64,39692.0,27609,420.0,32,Female,Bachelors,New York,Self-Employed,0,High Risk,Reject
46,23309.0,12100,573.0,3,Female,Masters,New York,Salaried,0,High Risk,Reject
50,69354.0,6506,709.0,8,Female,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
69,61462.0,27312,657.0,1,Male,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
47,42479.0,24369,397.0,34,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
56,28729.0,16274,540.0,37,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
44,37501.0,33650,413.0,14,Male,High School,New York,Salaried,0,High Risk,Reject
53,40426.0,5884,786.0,2,Male,High School,Chicago,Salaried,1,Low Risk,Approve
46,51641.0,10160,540.0,30,Female,Bachelors,San Francisco,Salaried,0,High Risk,Reject
55,51136.0,15657,455.0,22,Male,PhD,New York,Self-Employed,0,High Risk,Reject
50,70121.0,17149,651.0,11,Male,PhD,Chicago,Unemployed,0,Low Risk,Approve
54,39609.0,31723,343.0,7,Female,Masters,San Francisco,Salaried,0,High Risk,Reject
50,32645.0,18456,437.0,20,Male,High School,Chicago,Salaried,0,High Risk,Reject
21,49655.0,9840,735.0,31,Male,Masters,Houston,Self-Employed,1,Low Risk,Approve
19,45620.0,10907,598.0,36,Male,Bachelors,Houston,Salaried,0,High Risk,Reject
27,43189.0,9803,561.0,23,Male,PhD,New York,Unemployed,0,High Risk,Reject
22,64854.0,16798,811.0,7,Male,PhD,Chicago,Salaried,1,Low Risk,Approve
27,41196.0,21306,361.0,17,Male,Masters,San Francisco,Self-Employed,0,High Risk,Reject
50,44340.0,14239,722.0,10,Male,Masters,San Francisco,Unemployed,0,Low Risk,Approve
55,60759.0,25656,695.0,9,Female,Masters,San Francisco,Salaried,1,Low Risk,Approve
30,41525.0,17736,330.0,25,Male,High School,Houston,Salaried,0,High Risk,Reject
48,56348.0,28422,629.0,5,Female,High School,Chicago,Unemployed,0,Low Risk,Approve
64,54972.0,24041,468.0,16,Male,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
53,52126.0,34332,565.0,22,Female,High School,Chicago,Unemployed,0,High Risk,Reject
62,32984.0,16462,607.0,36,Female,PhD,Houston,Salaried,0,Low Risk,Approve
41,68447.0,26752,758.0,27,Male,High School,New York,Unemployed,0,Low Risk,Approve
69,83310.0,5706,484.0,15,Female,PhD,Houston,Unemployed,0,High Risk,Reject
32,50132.0,43133,633.0,11,Male,High School,New York,Self-Employed,1,Low Risk,Approve
46,34305.0,26352,814.0,20,Female,High School,Houston,Self-Employed,0,Low Risk,Approve
25,50437.0,17630,740.0,23,Male,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
22,64848.0,17927,690.0,27,Male,Masters,Chicago,Self-Employed,1,Low Risk,Approve
46,40772.0,18024,553.0,36,Male,Masters,Chicago,Self-Employed,0,High Risk,Reject
21,55110.0,27188,699.0,32,Female,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
29,68046.0,16453,465.0,1,Male,PhD,Houston,Unemployed,0,High Risk,Reject
62,61631.0,10089,559.0,36,Male,High School,New York,Unemployed,0,High Risk,Reject
19,62253.0,29569,303.0,18,Male,Bachelors,Houston,Salaried,0,High Risk,Reject
44,43606.0,26708,418.0,27,Female,PhD,New York,Salaried,0,High Risk,Reject
68,39171.0,19330,769.0,0,Female,Bachelors,San Francisco,Unemployed,0,Low Risk,Approve
68,62683.0,17603,792.0,27,Female,PhD,San Francisco,Unemployed,0,Low Risk,Approve
53,67268.0,33482,799.0,34,Male,Masters,Chicago,Self-Employed,1,Low Risk,Approve
53,58300.0,34226,369.0,31,Female,High School,San Francisco,Salaried,0,High Risk,Reject
43,44489.0,25121,669.0,27,Male,Masters,Houston,Self-Employed,1,Low Risk,Approve
60,46944.0,27759,480.0,8,Female,Bachelors,San Francisco,Self-Employed,0,High Risk,Reject
44,77098.0,21889,304.0,23,Male,PhD,Chicago,Unemployed,0,High Risk,Reject
22,44739.0,9040,496.0,3,Male,Bachelors,Houston,Self-Employed,0,High Risk,Reject
37,65750.0,12162,346.0,2,Male,Masters,New York,Salaried,0,High Risk,Reject
28,55083.0,29169,439.0,21,Female,Masters,Houston,Salaried,0,High Risk,Reject
27,44988.0,30190,839.0,39,Female,Masters,Chicago,Unemployed,0,Low Risk,Approve
57,29830.0,28433,726.0,38,Female,High School,San Francisco,Unemployed,0,Low Risk,Reject
55,53174.0,22768,609.0,24,Female,Masters,San Francisco,Unemployed,0,Low Risk,Approve
23,51367.0,28730,573.0,21,Male,High School,Houston,Salaried,0,High Risk,Reject
25,77098.0,19535,838.0,33,Male,High School,New York,Unemployed,0,Low Risk,Approve
40,37097.0,24971,689.0,19,Female,Masters,New York,Salaried,0,Low Risk,Approve
43,55682.0,11546,660.0,36,Female,Bachelors,New York,Unemployed,0,Low Risk,Approve
60,41104.0,30201,730.0,26,Male,High School,San Francisco,Unemployed,0,Low Risk,Approve
29,54721.0,39792,331.0,31,Male,High School,New York,Salaried,0,High Risk,Reject
43,57096.0,22112,812.0,28,Male,High School,Houston,Self-Employed,1,Low Risk,Approve
57,35325.0,17372,547.0,23,Female,High School,Houston,Self-Employed,0,High Risk,Reject
35,71102.0,18913,596.0,2,Female,PhD,New York,Unemployed,0,High Risk,Reject
50,59123.0,23767,601.0,8,Male,High School,Houston,Self-Employed,1,Low Risk,Approve
64,46686.0,22904,775.0,39,Male,Bachelors,Houston,Self-Employed,1,Low Risk,Approve
57,36078.0,26217,651.0,22,Female,Masters,Houston,Unemployed,0,Low Risk,Approve
60,51091.0,21579,781.0,6,Male,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
29,52809.0,2198,616.0,16,Male,Masters,San Francisco,Salaried,1,Low Risk,Approve
61,29219.0,21817,696.0,36,Male,Masters,Chicago,Self-Employed,0,Low Risk,Reject
53,61899.0,20694,388.0,6,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
21,39055.0,17108,467.0,12,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
22,34661.0,21788,425.0,17,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
54,45456.0,24450,419.0,30,Male,High School,Houston,Unemployed,0,High Risk,Reject
25,50358.0,18720,727.0,21,Male,Masters,Houston,Self-Employed,1,Low Risk,Approve
66,49086.0,20561,727.0,17,Male,PhD,New York,Salaried,1,Low Risk,Approve
45,53322.0,21253,501.0,34,Male,PhD,Chicago,Unemployed,0,High Risk,Reject
48,29476.0,-3382,358.0,16,Female,Bachelors,Houston,Unemployed,0,High Risk,Reject
26,31201.0,10849,522.0,18,Female,Masters,New York,Unemployed,0,High Risk,Reject
68,9166.0,10871,791.0,30,Female,Masters,New York,Self-Employed,0,Low Risk,Reject
46,64138.0,21731,310.0,38,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
57,65718.0,19053,609.0,14,Female,PhD,New York,Salaried,1,Low Risk,Approve
58,32934.0,26786,333.0,28,Male,High School,Chicago,Salaried,0,High Risk,Reject
28,53222.0,21119,780.0,15,Female,PhD,Chicago,Salaried,1,Low Risk,Approve
18,26699.0,21968,432.0,24,Male,PhD,San Francisco,Self-Employed,0,High Risk,Reject
63,76188.0,18862,718.0,15,Male,Masters,Chicago,Self-Employed,1,Low Risk,Approve
54,70989.0,23129,767.0,29,Male,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
38,44271.0,31573,743.0,33,Male,PhD,Houston,Self-Employed,1,Low Risk,Approve
43,57653.0,23782,329.0,1,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
63,42728.0,21744,597.0,39,Male,High School,Chicago,Unemployed,0,High Risk,Reject
53,35069.0,12980,360.0,37,Male,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
40,77409.0,31327,757.0,17,Female,High School,New York,Salaried,1,Low Risk,Approve
18,25169.0,8744,603.0,4,Male,Bachelors,San Francisco,Self-Employed,0,Low Risk,Reject
68,45717.0,6351,639.0,39,Male,High School,New York,Unemployed,0,Low Risk,Approve
57,51265.0,22972,747.0,5,Male,High School,Houston,Unemployed,0,Low Risk,Approve
32,74769.0,12954,601.0,11,Male,High School,Houston,Unemployed,0,Low Risk,Approve
64,24916.0,6530,784.0,11,Male,Masters,New York,Self-Employed,0,Low Risk,Reject
26,49959.0,27694,376.0,8,Female,Bachelors,Chicago,Salaried,0,High Risk,Reject
26,50316.0,26568,814.0,21,Male,Masters,New York,Salaried,1,Low Risk,Approve
27,46575.0,20944,848.0,15,Female,Masters,San Francisco,Salaried,1,Low Risk,Approve
69,59297.0,3203,391.0,3,Female,Masters,San Francisco,Self-Employed,0,High Risk,Reject
43,28863.0,6214,765.0,2,Male,Masters,New York,Salaried,0,Low Risk,Reject
58,43870.0,21919,765.0,15,Male,Bachelors,Houston,Salaried,1,Low Risk,Approve
52,57182.0,18138,339.0,13,Male,Bachelors,Houston,Unemployed,0,High Risk,Reject
69,60194.0,25819,628.0,37,Female,Masters,San Francisco,Self-Employed,0,Low Risk,Approve
42,52241.0,19454,584.0,3,Female,Bachelors,San Francisco,Salaried,0,High Risk,Reject
43,45674.0,18759,365.0,1,Female,Bachelors,Chicago,Salaried,0,High Risk,Reject
28,48201.0,589,408.0,9,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
19,50509.0,14807,391.0,38,Male,PhD,San Francisco,Self-Employed,1,High Risk,Reject
24,34372.0,16814,667.0,25,Male,Masters,Chicago,Self-Employed,0,Low Risk,Approve
35,31498.0,11442,722.0,36,Female,Bachelors,San Francisco,Self-Employed,0,Low Risk,Approve
44,27655.0,7677,539.0,25,Female,Masters,San Francisco,Salaried,0,High Risk,Reject
51,71834.0,31777,734.0,3,Male,Bachelors,New York,Salaried,1,Low Risk,Approve
44,62112.0,26364,511.0,25,Female,Masters,Chicago,Salaried,0,High Risk,Reject
34,48403.0,26496,699.0,37,Female,PhD,New York,Self-Employed,1,Low Risk,Approve
60,43193.0,18268,825.0,27,Male,Bachelors,New York,Salaried,1,Low Risk,Approve
61,41391.0,6097,767.0,1,Female,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
68,66399.0,36816,469.0,1,Female,PhD,San Francisco,Self-Employed,0,High Risk,Reject
41,78567.0,23378,509.0,15,Male,Bachelors,San Francisco,Salaried,0,High Risk,Reject
42,40919.0,21094,555.0,22,Male,Masters,San Francisco,Self-Employed,0,High Risk,Reject
24,67076.0,17127,372.0,22,Female,PhD,Chicago,Salaried,0,High Risk,Reject
69,50420.0,3644,446.0,12,Female,High School,San Francisco,Self-Employed,0,High Risk,Reject
23,46814.0,29132,639.0,20,Female,Masters,New York,Unemployed,0,Low Risk,Approve
41,72563.0,11538,616.0,38,Male,Bachelors,Houston,Self-Employed,1,Low Risk,Approve
50,49848.0,24373,453.0,24,Female,Masters,Chicago,Self-Employed,0,High Risk,Reject
66,54445.0,26167,554.0,36,Male,PhD,Houston,Self-Employed,0,High Risk,Reject
46,53724.0,22673,650.0,12,Male,Bachelors,New York,Salaried,1,Low Risk,Approve
60,25616.0,23760,846.0,14,Male,Bachelors,Houston,Self-Employed,0,Low Risk,Reject
39,54326.0,30769,611.0,27,Male,PhD,New York,Salaried,1,Low Risk,Approve
43,41560.0,13661,433.0,2,Female,High School,Houston,Self-Employed,0,High Risk,Reject
45,28683.0,21316,428.0,22,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
67,42243.0,18199,735.0,3,Female,Bachelors,San Francisco,Salaried,1,Low Risk,Approve
38,42119.0,5283,579.0,2,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
24,34043.0,30010,551.0,7,Male,Masters,New York,Self-Employed,0,High Risk,Reject
34,38152.0,31011,434.0,24,Male,High School,New York,Self-Employed,0,High Risk,Reject
37,53531.0,34860,822.0,11,Female,Masters,Chicago,Salaried,1,Low Risk,Approve
58,30113.0,5810,618.0,4,Female,Bachelors,New York,Salaried,0,Low Risk,Approve
66,40115.0,33029,379.0,32,Female,Masters,Chicago,Salaried,0,High Risk,Reject
37,25033.0,21479,490.0,24,Female,Masters,New York,Unemployed,1,High Risk,Reject
39,63800.0,32805,752.0,24,Male,Masters,Chicago,Unemployed,0,Low Risk,Approve
45,45480.0,16842,643.0,34,Female,Masters,Houston,Self-Employed,1,Low Risk,Approve
57,49761.0,15754,329.0,14,Male,Bachelors,Houston,Unemployed,0,High Risk,Reject
66,63740.0,10278,713.0,25,Male,PhD,New York,Unemployed,0,Low Risk,Approve
24,39166.0,26208,667.0,9,Female,High School,Chicago,Salaried,0,Low Risk,Approve
18,45320.0,24116,801.0,23,Male,Masters,San Francisco,Salaried,1,Low Risk,Approve
49,34155.0,11064,320.0,34,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
30,34122.0,2687,848.0,28,Male,Bachelors,San Francisco,Unemployed,0,Low Risk,Approve
47,36191.0,23322,545.0,37,Male,Bachelors,Houston,Unemployed,0,High Risk,Reject
40,42613.0,24233,582.0,4,Male,Bachelors,Houston,Salaried,0,High Risk,Reject
68,44228.0,12104,531.0,23,Male,Masters,Chicago,Self-Employed,0,High Risk,Reject
36,54329.0,10497,615.0,18,Male,High School,New York,Unemployed,0,Low Risk,Approve
47,54794.0,34851,710.0,25,Male,High School,New York,Self-Employed,1,Low Risk,Approve
46,57275.0,16040,544.0,24,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
66,42983.0,12963,686.0,34,Female,High School,San Francisco,Self-Employed,1,Low Risk,Approve
62,37929.0,22391,657.0,35,Male,PhD,New York,Salaried,0,Low Risk,Approve
46,51276.0,25082,321.0,13,Female,Bachelors,Chicago,Unemployed,0,High Risk,Reject
47,46956.0,17086,318.0,5,Male,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
33,53305.0,36201,586.0,31,Female,Bachelors,Chicago,Unemployed,0,High Risk,Reject
57,73548.0,27213,575.0,25,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
36,51030.0,16950,371.0,14,Male,Bachelors,Houston,Salaried,0,High Risk,Reject
35,40412.0,7260,664.0,30,Female,Bachelors,San Francisco,Salaried,1,Low Risk,Approve
18,36637.0,30555,634.0,36,Female,High School,Chicago,Self-Employed,0,Low Risk,Approve
31,37217.0,29535,498.0,37,Female,Bachelors,Houston,Unemployed,0,High Risk,Reject
68,28059.0,17578,316.0,36,Male,Masters,San Francisco,Unemployed,0,High Risk,Reject
64,63991.0,22805,517.0,18,Female,PhD,Houston,Self-Employed,0,High Risk,Reject
67,16501.0,18796,446.0,13,Female,Masters,Houston,Salaried,0,High Risk,Reject
19,57322.0,24165,509.0,35,Male,Masters,San Francisco,Unemployed,0,High Risk,Reject
45,36979.0,11800,713.0,36,Female,Masters,New York,Self-Employed,0,Low Risk,Approve
66,42314.0,10660,629.0,10,Male,High School,New York,Salaried,1,Low Risk,Approve
67,36530.0,26487,651.0,26,Female,Bachelors,Chicago,Self-Employed,0,Low Risk,Approve
55,50245.0,16074,400.0,21,Female,Masters,San Francisco,Salaried,0,High Risk,Reject
68,61856.0,14007,626.0,1,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
21,69508.0,29181,626.0,19,Female,High School,Houston,Salaried,1,Low Risk,Approve
18,52451.0,14278,454.0,16,Male,Masters,New York,Unemployed,0,High Risk,Reject
25,32066.0,20443,309.0,3,Male,Bachelors,New York,Salaried,0,High Risk,Reject
56,38866.0,8265,482.0,6,Female,PhD,Houston,Unemployed,0,High Risk,Reject
20,42447.0,21537,754.0,14,Male,Masters,Chicago,Self-Employed,1,Low Risk,Approve
49,48581.0,20755,305.0,29,Female,Masters,Houston,Self-Employed,0,High Risk,Reject
27,47988.0,22882,632.0,15,Female,PhD,Houston,Unemployed,0,Low Risk,Approve
27,56182.0,21266,632.0,39,Female,Bachelors,San Francisco,Salaried,1,Low Risk,Approve
36,58360.0,37085,557.0,1,Female,Bachelors,Houston,Unemployed,0,High Risk,Reject
63,47988.0,29293,510.0,18,Male,Masters,New York,Salaried,0,High Risk,Reject
51,56052.0,20310,350.0,0,Female,Masters,New York,Unemployed,0,High Risk,Reject
50,41760.0,21042,744.0,30,Male,PhD,Chicago,Salaried,1,Low Risk,Approve
45,41517.0,26905,785.0,26,Male,Masters,San Francisco,Salaried,1,Low Risk,Approve
49,67958.0,10168,350.0,24,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
67,27859.0,27592,453.0,21,Male,PhD,Houston,Salaried,0,High Risk,Reject
24,44294.0,29942,609.0,9,Male,Bachelors,Houston,Self-Employed,1,Low Risk,Approve
46,45035.0,32942,698.0,32,Male,Masters,San Francisco,Salaried,1,Low Risk,Approve
25,54185.0,16788,433.0,29,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
18,62927.0,16204,519.0,29,Female,Masters,Houston,Salaried,0,High Risk,Reject
20,31259.0,12465,462.0,15,Male,High School,Houston,Self-Employed,0,High Risk,Reject
41,33380.0,22465,801.0,8,Female,PhD,San Francisco,Self-Employed,0,Low Risk,Approve
40,28971.0,25863,414.0,16,Female,PhD,New York,Salaried,0,High Risk,Reject
25,69803.0,15893,798.0,34,Female,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
64,54464.0,18865,771.0,14,Female,High School,Houston,Salaried,1,Low Risk,Approve
54,33734.0,3570,448.0,27,Male,Bachelors,New York,Salaried,0,High Risk,Reject
20,43354.0,32076,540.0,19,Female,High School,San Francisco,Self-Employed,0,High Risk,Reject
68,67726.0,7480,422.0,32,Male,Masters,San Francisco,Unemployed,0,High Risk,Reject
50,45828.0,22998,368.0,32,Female,Masters,New York,Unemployed,0,High Risk,Reject
45,44942.0,21906,362.0,35,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
64,38281.0,20366,315.0,12,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
25,34625.0,20550,689.0,3,Male,PhD,New York,Salaried,0,Low Risk,Approve
51,67750.0,11906,557.0,22,Male,High School,Chicago,Unemployed,0,High Risk,Reject
52,75109.0,17375,516.0,7,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
41,71074.0,30121,413.0,23,Female,High School,Chicago,Self-Employed,0,High Risk,Reject
31,42689.0,16633,679.0,39,Male,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
49,58005.0,7517,536.0,29,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
63,71153.0,13771,775.0,29,Male,PhD,New York,Unemployed,0,Low Risk,Approve
60,47824.0,34822,428.0,24,Male,PhD,San Francisco,Salaried,0,High Risk,Reject
33,45081.0,14247,809.0,32,Male,PhD,San Francisco,Salaried,1,Low Risk,Approve
21,62016.0,19222,464.0,8,Female,Bachelors,Houston,Self-Employed,0,High Risk,Reject
69,33351.0,31327,576.0,25,Male,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
54,67206.0,15785,556.0,23,Male,Masters,Chicago,Unemployed,1,High Risk,Reject
38,52142.0,18676,431.0,32,Female,Bachelors,Houston,Self-Employed,0,High Risk,Reject
65,29248.0,14836,508.0,14,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
35,41957.0,31137,818.0,5,Male,Bachelors,Houston,Salaried,1,Low Risk,Approve
24,46039.0,17748,350.0,19,Female,Masters,Chicago,Unemployed,0,High Risk,Reject
27,34081.0,12913,802.0,15,Male,High School,San Francisco,Salaried,0,Low Risk,Approve
24,49318.0,21996,558.0,20,Female,Bachelors,New York,Self-Employed,0,High Risk,Reject
40,46798.0,23776,842.0,38,Female,High School,Houston,Unemployed,0,Low Risk,Approve
36,37893.0,28845,617.0,23,Male,High School,New York,Salaried,0,Low Risk,Approve
65,65051.0,19161,663.0,2,Female,High School,San Francisco,Self-Employed,1,Low Risk,Approve
36,51827.0,28418,354.0,0,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
53,73179.0,12548,455.0,29,Female,High School,New York,Self-Employed,0,High Risk,Reject
46,86213.0,13891,343.0,12,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
